"","Longitude","Latitude","Field","Dataset","Product","ObjId","Heading","Distance","Elevation","Desc","Swath","Moisture","YldMassDry","YldVolWet","YldVolDry","Yield","DateTime","Seconds","Easting","Northing","Rank","Quantile","Percent","Pass","Pair","PassNo"
"3383",-96.88128341,43.45219466,"East Quarter","East Quarter Corn 2015","B","3347",90.43,3.898,1474.3,"10/12/2015 2:09:20 PM",20,17.76,22.45,22.38,223.96,223.96,NA,NA,141.673751867261,140.866018349262,33178,0.8592442959625,120.337434850357,"24","12",24
"3384",-96.88126886,43.45219447,"East Quarter","East Quarter Corn 2015","B","3348",90.54,3.865,1474.4,"10/12/2015 2:09:21 PM",20,17.76,23.29,23.21,234.31,234.31,NA,NA,143.067339546887,140.844954851789,35519.5,0.919884494859244,125.898662081565,"24","12",24
"3385",-96.88125411,43.45219457,"East Quarter","East Quarter Corn 2015","B","3349",90.76,3.931,1474.4,"10/12/2015 2:09:22 PM",20,17.76,21.34,21.27,211.15,211.15,NA,NA,144.480083072508,140.856040903132,29152,0.754978893118898,113.454408683037,"24","12",24
"3386",-96.88123956,43.45219454,"East Quarter","East Quarter Corn 2015","B","3350",90.04,3.898,1474.6,"10/12/2015 2:09:23 PM",20,17.76,22.6,22.53,225.5,225.5,NA,NA,145.873670753496,140.852715087492,33576.5,0.869564654391008,121.16490247703,"24","12",24
"3387",-96.88122473,43.45219429,"East Quarter","East Quarter Corn 2015","B","3351",91.68,3.964,1474.6,"10/12/2015 2:09:24 PM",20,17.76,24.37,24.29,239.13,239.13,NA,NA,147.294076616152,140.824999959529,36282,0.93963173024629,128.488528289721,"24","12",24
"3388",-96.88121004,43.45219427,"East Quarter","East Quarter Corn 2015","B","3352",91.96,3.898,1474.7,"10/12/2015 2:09:25 PM",20,17.76,22.4,22.33,223.51,223.51,NA,NA,148.701073387974,140.822782749103,33014,0.854997021728433,120.095642362044,"24","12",24
"3389",-96.88119552,43.45219435,"East Quarter","East Quarter Corn 2015","B","3353",90.96,3.865,1474.7,"10/12/2015 2:09:26 PM",20,17.76,22.36,22.29,224.97,224.97,NA,NA,150.091787691383,140.83165159002,33430,0.865770595395333,120.880124657461,"24","12",24
"3390",-96.88118075,43.45219445,"East Quarter","East Quarter Corn 2015","B","3354",89.66,3.931,1474.8,"10/12/2015 2:09:27 PM",20,17.76,24.33,24.25,240.68,240.68,NA,NA,151.506446801602,140.842737641363,36525.5,0.945937896563334,129.3213690828,"24","12",24
"3391",-96.88116628,43.45219459,"East Quarter","East Quarter Corn 2015","B","3355",90.08,3.865,1474.8,"10/12/2015 2:09:28 PM",20,17.84,23.68,23.63,238.31,238.31,NA,NA,152.892372144193,140.85825811277,36165.5,0.936614611659286,128.04792864435,"24","12",24
"3392",-96.88115153,43.45219414,"East Quarter","East Quarter Corn 2015","B","3356",90.39,3.931,1474.9,"10/12/2015 2:09:29 PM",20,17.76,23.42,23.35,231.71,231.71,NA,NA,154.305115669813,140.808370882908,35027,0.907129723150234,124.501638815754,"24","12",24
"3393",-96.88113697,43.45219402,"East Quarter","East Quarter Corn 2015","B","3357",90.52,3.865,1475,"10/12/2015 2:09:30 PM",20,17.76,20.79,20.72,209.17,209.17,NA,NA,155.69966114242,140.795067621139,28384.5,0.73510216766374,112.390521734458,"24","12",24
"3394",-96.88112199,43.45219378,"East Quarter","East Quarter Corn 2015","B","3358",90.68,3.996,1475,"10/12/2015 2:09:31 PM",20,17.76,22.8,22.73,221.88,221.88,NA,NA,157.134433888891,140.768461098388,32555.5,0.843122782482584,119.219816237709,"24","12",24
"3395",-96.8811073,43.45219406,"East Quarter","East Quarter Corn 2015","B","3359",90.53,3.898,1475.2,"10/12/2015 2:09:32 PM",20,17.76,23.79,23.72,237.41,237.41,NA,NA,158.541430660713,140.799502041203,36042,0.933416206976925,127.564343667723,"24","12",24
"3396",-96.88109255,43.45219394,"East Quarter","East Quarter Corn 2015","B","3360",90.45,3.931,1475.2,"10/12/2015 2:09:33 PM",20,17.79,21.09,21.03,208.66,208.66,NA,NA,159.954174184972,140.786198780222,28214.5,0.73069950534794,112.116490247703,"24","12",24
"3397",-96.88107792,43.45219377,"East Quarter","East Quarter Corn 2015","B","3361",90.56,3.898,1475.2,"10/12/2015 2:09:34 PM",20,17.79,22.97,22.91,229.17,229.17,NA,NA,161.355424204357,140.767352493175,34456.5,0.892354906378681,123.136854548385,"24","12",24
"3398",-96.88106281,43.45219354,"East Quarter","East Quarter Corn 2015","B","3362",91.25,4.029,1475.1,"10/12/2015 2:09:35 PM",20,17.79,23.45,23.39,226.4,226.4,NA,NA,162.802648248682,140.741854575638,33798.5,0.875314013415171,121.648487453656,"24","12",24
"3399",-96.88104778,43.45219343,"East Quarter","East Quarter Corn 2015","B","3363",91.46,3.996,1475.1,"10/12/2015 2:09:36 PM",20,17.79,19.87,19.82,193.41,193.41,NA,NA,164.24220995597,140.729659919082,22237,0.575894128920312,103.922411477083,"24","12",24
"3400",-96.88103239,43.45219338,"East Quarter","East Quarter Corn 2015","B","3364",91.18,4.095,1475.1,"10/12/2015 2:09:37 PM",20,17.79,18.13,18.08,172.17,172.17,NA,NA,165.716252183324,140.724116893016,14137,0.366120218579235,92.5098060286927,"24","12",24
"3401",-96.88101701,43.45219313,"East Quarter","East Quarter Corn 2015","B","3365",91.09,4.095,1475,"10/12/2015 2:09:38 PM",20,17.64,19.07,18.98,181.11,181.11,NA,NA,167.189336619058,140.696401765053,17418,0.451091601274182,97.3134167965182,"24","12",24
"3402",-96.8810013,43.45219334,"East Quarter","East Quarter Corn 2015","B","3366",89.92,4.193,1474.9,"10/12/2015 2:09:39 PM",20,17.61,20.23,20.13,187.61,187.61,NA,NA,168.694028197279,140.719682472952,19901,0.51539636909849,100.805974961045,"24","12",24
"3403",-96.88098562,43.45219342,"East Quarter","East Quarter Corn 2015","B","3367",90.4,4.16,1474.8,"10/12/2015 2:09:40 PM",20,17.79,21.77,21.72,203.55,203.55,NA,NA,170.19584639792,140.728551313869,26271,0.680366715872893,109.370802213745,"24","12",24
"3404",-96.88097015,43.45219303,"East Quarter","East Quarter Corn 2015","B","3368",91.4,4.128,1474.8,"10/12/2015 2:09:41 PM",20,17.99,19.25,19.25,181.4,181.4,NA,NA,171.677550963671,140.68531571371,17525.5,0.453875637738585,97.4692386223201,"24","12",24
"3405",-96.88095445,43.45219293,"East Quarter","East Quarter Corn 2015","B","3369",90.94,4.193,1474.7,"10/12/2015 2:09:42 PM",20,17.79,18.26,18.21,169.36,169.36,NA,NA,173.181284748912,140.674229663154,13217,0.342294046046668,90.9999462683359,"24","12",24
"3406",-96.88093855,43.45219276,"East Quarter","East Quarter Corn 2015","B","3370",90.44,4.226,1474.5,"10/12/2015 2:09:43 PM",20,17.79,16.71,16.67,153.8,153.8,NA,NA,174.704174380145,140.655383376108,8943,0.231605935824722,82.6392993391005,"24","12",24
"3407",-96.88092264,43.45219311,"East Quarter","East Quarter Corn 2015","B","3371",90.22,4.226,1474.4,"10/12/2015 2:09:44 PM",20,17.79,14.5,14.46,133.46,133.46,NA,NA,176.228021802998,140.694184555414,5160,0.133633750291353,71.7102788673365,"24","12",24
"3408",-96.88090682,43.45219323,"East Quarter","East Quarter Corn 2015","B","3372",90.21,4.226,1474.2,"10/12/2015 2:09:45 PM",20,17.79,14.94,14.9,137.53,137.53,NA,NA,177.743249094473,140.707487816396,5784.5,0.149807059798513,73.8971575949707,"24","12",24
"3409",-96.88089105,43.4521933,"East Quarter","East Quarter Corn 2015","B","3373",89.95,4.193,1474,"10/12/2015 2:09:46 PM",20,17.79,15.83,15.79,146.81,146.81,NA,NA,179.253687426491,140.715248052099,7432.5,0.192486986248155,78.883456020633,"24","12",24
"3410",-96.88087528,43.45219328,"East Quarter","East Quarter Corn 2015","B","3374",90.87,4.193,1473.9,"10/12/2015 2:09:47 PM",20,17.79,15.16,15.12,140.65,140.65,NA,NA,180.76412575851,140.713030842461,6321,0.163701344106907,75.5735855139434,"24","12",24
"3411",-96.88085944,43.45219316,"East Quarter","East Quarter Corn 2015","B","3375",90.27,4.226,1473.7,"10/12/2015 2:09:48 PM",20,17.79,17.15,17.11,157.87,157.87,NA,NA,182.281268635945,140.699727580692,9974.5,0.258319736876182,84.8261780667347,"24","12",24
"3412",-96.88084341,43.45219321,"East Quarter","East Quarter Corn 2015","B","3376",90.21,4.259,1473.5,"10/12/2015 2:09:49 PM",20,17.81,19.56,19.51,178.62,178.62,NA,NA,183.816609565033,140.70527060597,16473.5,0.426630927407868,95.9754983611842,"24","12",24
"3413",-96.88082766,43.45219308,"East Quarter","East Quarter Corn 2015","B","3377",90.28,4.193,1473.3,"10/12/2015 2:09:50 PM",20,17.81,20.2,20.15,187.36,187.36,NA,NA,185.325132312452,140.690858739775,19804.5,0.512897210783933,100.67164580087,"24","12",24
"3414",-96.88081147,43.45219272,"East Quarter","East Quarter Corn 2015","B","3378",90.54,4.324,1473.1,"10/12/2015 2:09:51 PM",20,17.81,20.02,19.97,180.08,180.08,NA,NA,186.875797916973,140.650948955255,17021.5,0.440823038872918,96.7599806566009,"24","12",24
"3415",-96.88079561,43.45219273,"East Quarter","East Quarter Corn 2015","B","3379",90.54,4.226,1473,"10/12/2015 2:09:52 PM",20,17.81,16.58,16.53,152.55,152.55,NA,NA,188.394856377647,140.652057560468,8675,0.224665268173931,81.9676535382301,"24","12",24
"3416",-96.88077933,43.45219294,"East Quarter","East Quarter Corn 2015","B","3380",90.51,4.324,1472.7,"10/12/2015 2:09:53 PM",20,17.81,20.66,20.61,185.85,185.85,NA,NA,189.954142113545,140.675338268367,19217.5,0.49769507678761,99.8602976734189,"24","12",24
"3417",-96.88076333,43.45219288,"East Quarter","East Quarter Corn 2015","B","3381",90.25,4.259,1472.5,"10/12/2015 2:09:54 PM",20,17.89,21.92,21.89,200.22,200.22,NA,NA,191.486609666414,140.668686637089,24985,0.647061870354544,107.581537800226,"24","12",24
"3418",-96.88074743,43.45219288,"East Quarter","East Quarter Corn 2015","B","3382",90.03,4.226,1472.3,"10/12/2015 2:09:55 PM",20,17.89,20.29,20.26,186.74,186.74,NA,NA,193.009499296286,140.668686637089,19551,0.506332064330666,100.338509483639,"24","12",24
"3419",-96.88073166,43.45219251,"East Quarter","East Quarter Corn 2015","B","3383",90.1,4.193,1472.2,"10/12/2015 2:09:56 PM",20,17.81,23.21,23.15,215.24,215.24,NA,NA,194.519937628305,140.627668248144,30503,0.7899671095227,115.652033743485,"24","12",24
"3420",-96.88071595,43.4521926,"East Quarter","East Quarter Corn 2015","B","3384",90.23,4.16,1472,"10/12/2015 2:09:57 PM",20,17.81,23.96,23.9,223.96,223.96,NA,NA,196.024629206526,140.637645693486,33178,0.8592442959625,120.337434850357,"24","12",24
"3421",-96.88070002,43.45219269,"East Quarter","East Quarter Corn 2015","B","3385",89.93,4.226,1471.8,"10/12/2015 2:09:58 PM",20,17.81,22.7,22.64,208.89,208.89,NA,NA,197.550392212616,140.647623139616,28295,0.732784295444539,112.240073075063,"24","12",24
"3422",-96.88068388,43.45219262,"East Quarter","East Quarter Corn 2015","B","3386",89.6,4.292,1471.7,"10/12/2015 2:09:59 PM",20,17.81,22.94,22.88,207.9,207.9,NA,NA,199.09626885632,140.639862903912,27968,0.724315644990029,111.708129600774,"24","12",24
"3423",-96.88066798,43.45219236,"East Quarter","East Quarter Corn 2015","B","3387",89.81,4.226,1471.5,"10/12/2015 2:10:00 PM",20,17.81,21.7,21.65,199.73,199.73,NA,NA,200.619158487553,140.611039170735,24785,0.641882267630073,107.318252646284,"24","12",24
"3424",-96.88065219,43.45219241,"East Quarter","East Quarter Corn 2015","B","3388",90.21,4.193,1471.3,"10/12/2015 2:10:01 PM",20,17.81,22.83,22.77,211.75,211.75,NA,NA,202.13151240281,140.616582196801,29378,0.76083184419755,113.776798667455,"24","12",24
"3425",-96.88063655,43.45219264,"East Quarter","East Quarter Corn 2015","B","3389",90.09,4.16,1471.1,"10/12/2015 2:10:02 PM",20,17.81,20.51,20.46,191.73,191.73,NA,NA,203.629499435613,140.642080114338,21530,0.557584233289307,103.019719520714,"24","12",24
"3426",-96.88062086,43.45219222,"East Quarter","East Quarter Corn 2015","B","3390",91.09,4.16,1471,"10/12/2015 2:10:03 PM",20,17.73,20.91,20.83,195.43,195.43,NA,NA,205.132275430596,140.595518699328,23059,0.597182296117888,105.00779109129,"24","12",24
"3427",-96.88060512,43.45219234,"East Quarter","East Quarter Corn 2015","B","3391",90.29,4.193,1470.9,"10/12/2015 2:10:04 PM",20,17.81,21.75,21.69,201.71,201.71,NA,NA,206.639840385035,140.608821961097,25570.5,0.662225157330433,108.382139594863,"24","12",24
"3428",-96.88058943,43.45219223,"East Quarter","East Quarter Corn 2015","B","3392",89.97,4.16,1470.7,"10/12/2015 2:10:05 PM",20,17.85,21.71,21.67,202.99,202.99,NA,NA,208.142616378656,140.596627304541,26037.5,0.674319529692073,109.069904894955,"24","12",24
"3429",-96.88057389,43.45219246,"East Quarter","East Quarter Corn 2015","B","3393",89.72,4.128,1470.5,"10/12/2015 2:10:06 PM",20,17.54,18.49,18.39,174.25,174.25,NA,NA,209.631025489824,140.622125222078,14865.5,0.384986921503121,93.6274246413411,"24","12",24
"3430",-96.88055809,43.45219254,"East Quarter","East Quarter Corn 2015","B","3394",90.15,4.193,1470.3,"10/12/2015 2:10:07 PM",20,17.54,23.44,23.3,217.38,217.38,NA,NA,211.144337198061,140.630994062995,31202,0.808069821044726,116.801891354575,"24","12",24
"3431",-96.88054249,43.45219228,"East Quarter","East Quarter Corn 2015","B","3395",90.54,4.16,1470.2,"10/12/2015 2:10:08 PM",20,17.54,24.17,24.03,225.94,225.94,NA,NA,212.638493061666,140.602170329819,33675.5,0.872128557739621,121.401321798936,"24","12",24
"3432",-96.88052688,43.45219255,"East Quarter","East Quarter Corn 2015","B","3396",90.61,4.16,1470.1,"10/12/2015 2:10:09 PM",20,17.54,24.06,23.92,224.9,224.9,NA,NA,214.13360671689,140.632102668208,33408,0.865200839095641,120.842512492612,"24","12",24
"3433",-96.88051105,43.45219256,"East Quarter","East Quarter Corn 2015","B","3397",90.5,4.193,1469.8,"10/12/2015 2:10:10 PM",20,18.13,23.47,23.5,217.66,217.66,NA,NA,215.649791802706,140.633211273421,31310,0.81086680651594,116.95234001397,"24","12",24
"3434",-96.88049533,43.45219235,"East Quarter","East Quarter Corn 2015","B","3398",90.54,4.16,1469.7,"10/12/2015 2:10:11 PM",20,17.85,21.05,21.01,196.8,196.8,NA,NA,217.155441172546,140.609930565522,23613,0.611529795664672,105.743914889044,"24","12",24
"3435",-96.88047968,43.45219258,"East Quarter","East Quarter Corn 2015","B","3399",90.19,4.16,1469.5,"10/12/2015 2:10:12 PM",20,17.54,25.74,25.6,240.65,240.65,NA,NA,218.65438599833,140.635428483848,36518.5,0.945756610467977,129.30524958358,"24","12",24
"3436",-96.880464,43.45219223,"East Quarter","East Quarter Corn 2015","B","3400",90.11,4.16,1469.4,"10/12/2015 2:10:13 PM",20,17.54,22.08,21.96,206.45,206.45,NA,NA,220.156204198971,140.596627304541,27446,0.71079688187916,110.929020471764,"24","12",24
"3437",-96.88044862,43.45219221,"East Quarter","East Quarter Corn 2015","B","3401",89.71,4.095,1469.3,"10/12/2015 2:10:14 PM",20,17.23,22.97,22.75,218.16,218.16,NA,NA,221.629288634706,140.594410094115,31455,0.814622018491182,117.220998334318,"24","12",24
"3438",-96.88043331,43.45219218,"East Quarter","East Quarter Corn 2015","B","3402",89.72,4.062,1469.2,"10/12/2015 2:10:15 PM",20,17.36,23.51,23.32,225.11,225.11,NA,NA,223.095668523662,140.591084278476,33463,0.866625229844871,120.955348987158,"24","12",24
"3439",-96.88041803,43.45219244,"East Quarter","East Quarter Corn 2015","B","3403",89.65,4.062,1469.1,"10/12/2015 2:10:16 PM",20,17.26,23.09,22.88,221.12,221.12,NA,NA,224.5591750364,140.619908011652,32362,0.838111516846658,118.81145559078,"24","12",24
"3440",-96.88040293,43.45219207,"East Quarter","East Quarter Corn 2015","B","3404",89.73,4.029,1469,"10/12/2015 2:10:17 PM",20,17.49,20.94,20.81,202.17,202.17,NA,NA,226.005441289106,140.578889622707,25742,0.666666666666667,108.629305249584,"24","12",24
"3441",-96.88038775,43.45219262,"East Quarter","East Quarter Corn 2015","B","3405",89.64,4.062,1468.9,"10/12/2015 2:10:18 PM",20,17.54,25.25,25.11,241.81,241.81,NA,NA,227.459369880208,140.639862903912,36669.5,0.949667210524953,129.928536886787,"24","12",24
"3442",-96.88037269,43.45219235,"East Quarter","East Quarter Corn 2015","B","3406",89.75,3.996,1468.8,"10/12/2015 2:10:19 PM",20,17.54,24.55,24.41,238.88,238.88,NA,NA,228.901804963715,140.609930565522,36242,0.938595809701396,128.354199129547,"24","12",24
"3443",-96.88035763,43.45219254,"East Quarter","East Quarter Corn 2015","B","3407",89.5,3.996,1468.8,"10/12/2015 2:10:20 PM",20,17.57,24.47,24.34,238.14,238.14,NA,NA,230.344240047222,140.630994062995,36143,0.936031906352783,127.956584815432,"24","12",24
"3444",-96.88034245,43.45219233,"East Quarter","East Quarter Corn 2015","B","3408",89.8,4.029,1468.7,"10/12/2015 2:10:21 PM",20,17.91,23.93,23.9,230.97,230.97,NA,NA,231.798168638324,140.607713355884,34876,0.903219123093259,124.104024501639,"24","12",24
"3445",-96.88032712,43.45219266,"East Quarter","East Quarter Corn 2015","B","3409",89.44,4.095,1468.7,"10/12/2015 2:10:22 PM",20,18.14,21.97,22,208.65,208.65,NA,NA,233.26646411188,140.644297324764,28208.5,0.730544117266206,112.111117081296,"24","12",24
"3446",-96.88031193,43.45219251,"East Quarter","East Quarter Corn 2015","B","3410",89.63,4.029,1468.6,"10/12/2015 2:10:23 PM",20,18.14,25.29,25.33,244.13,244.13,NA,NA,234.721350494602,140.627668248144,36939.5,0.956659674202989,131.175111493203,"24","12",24
"3447",-96.88029678,43.45219246,"East Quarter","East Quarter Corn 2015","B","3411",90,4.029,1468.5,"10/12/2015 2:10:24 PM",20,18.47,21.46,21.58,207.17,207.17,NA,NA,236.172405709486,140.622125222078,27706,0.717530365420972,111.315888453065,"24","12",24
"3448",-96.88028172,43.45219205,"East Quarter","East Quarter Corn 2015","B","3412",90.35,3.996,1468.4,"10/12/2015 2:10:25 PM",20,17.93,21.56,21.54,209.83,209.83,NA,NA,237.614840792993,140.576672412281,28629.5,0.741447181001217,112.745150717318,"24","12",24
"3449",-96.88026659,43.45219207,"East Quarter","East Quarter Corn 2015","B","3413",89.71,4.029,1468.4,"10/12/2015 2:10:26 PM",20,18.14,23.2,23.24,223.95,223.95,NA,NA,239.063980421916,140.578889622707,33174.5,0.859153652914821,120.33206168395,"24","12",24
"3450",-96.88025131,43.45219225,"East Quarter","East Quarter Corn 2015","B","3414",90.84,4.062,1468.2,"10/12/2015 2:10:27 PM",20,17.7,22.57,22.49,216.13,216.13,NA,NA,240.527486934655,140.598844514967,30800,0.797658819568539,116.130245553705,"24","12",24
"3451",-96.8802361,43.45219207,"East Quarter","East Quarter Corn 2015","B","3415",90.68,4.062,1468.1,"10/12/2015 2:10:28 PM",20,18.32,17.97,18.03,172.02,172.02,NA,NA,241.984288901976,140.578889622707,14077.5,0.364579286768705,92.4292085325882,"24","12",24
"3452",-96.88022089,43.45219206,"East Quarter","East Quarter Corn 2015","B","3416",90.52,4.062,1468,"10/12/2015 2:10:29 PM",20,18.74,21.94,22.13,210.05,210.05,NA,NA,243.441090869297,140.577781017494,28716,0.743687359179551,112.863360378271,"24","12",24
"3453",-96.88020561,43.45219179,"East Quarter","East Quarter Corn 2015","B","3417",90.4,4.062,1467.9,"10/12/2015 2:10:30 PM",20,18.14,22.5,22.53,215.39,215.39,NA,NA,244.904597382035,140.547848679104,30559,0.791417398285551,115.732631239589,"24","12",24
"3454",-96.8801904,43.45219177,"East Quarter","East Quarter Corn 2015","B","3418",90.76,4.062,1467.8,"10/12/2015 2:10:31 PM",20,18.24,22.51,22.58,215.55,215.55,NA,NA,246.361399349356,140.545631468678,30616.5,0.792906534068837,115.818601902101,"24","12",24
"3455",-96.8801754,43.45219146,"East Quarter","East Quarter Corn 2015","B","3419",91.93,3.996,1467.8,"10/12/2015 2:10:32 PM",20,18.37,22.41,22.51,218.1,218.1,NA,NA,247.798087680426,140.511264710224,31443,0.814311242327713,117.188759335877,"24","12",24
"3456",-96.88016061,43.45219196,"East Quarter","East Quarter Corn 2015","B","3420",89.86,3.931,1467.8,"10/12/2015 2:10:33 PM",20,18.14,20.93,20.97,207.12,207.12,NA,NA,249.214662373883,140.566694966151,27686.5,0.717025354155336,111.289022621031,"24","12",24
"3457",-96.88014618,43.45219168,"East Quarter","East Quarter Corn 2015","B","3421",90.82,3.832,1467.9,"10/12/2015 2:10:34 PM",20,18.36,21.58,21.67,219,219,NA,NA,250.596756548637,140.535654022548,31734.5,0.82186051329863,117.672344312503,"24","12",24
"3458",-96.88013172,43.45219122,"East Quarter","East Quarter Corn 2015","B","3422",90.64,3.832,1468.1,"10/12/2015 2:10:35 PM",20,18.14,18.03,18.06,182.95,182.95,NA,NA,251.981724099608,140.484658187473,18098.5,0.468715199544195,98.3020794153995,"24","12",24
"3459",-96.88011751,43.45219121,"East Quarter","East Quarter Corn 2015","B","3423",92.07,3.767,1468.3,"10/12/2015 2:10:36 PM",20,18.14,17.43,17.46,180,180,NA,NA,253.342746843769,140.48354958226,16983,0.439825965348458,96.7169953253452,"24","12",24
"3460",-96.88010329,43.45219102,"East Quarter","East Quarter Corn 2015","B","3424",91.16,3.8,1468.4,"10/12/2015 2:10:37 PM",20,19.06,19.59,19.84,200.5,200.5,NA,NA,254.704727382271,140.462486084787,25105.5,0.650182580996038,107.731986459621,"24","12",24
"3461",-96.88008911,43.45219119,"East Quarter","East Quarter Corn 2015","B","3425",90.12,3.8,1468.7,"10/12/2015 2:10:38 PM",20,18.9,20.06,20.28,205.36,205.36,NA,NA,256.062876750214,140.481332371834,27010.5,0.699518296946624,110.343345333405,"24","12",24
"3462",-96.88007494,43.45219074,"East Quarter","East Quarter Corn 2015","B","3426",90.23,3.767,1468.8,"10/12/2015 2:10:39 PM",20,19.06,18.26,18.5,188.54,188.54,NA,NA,257.420068326537,140.431445141184,20242.5,0.524240540750524,101.305679436892,"24","12",24
"3463",-96.88006045,43.45219114,"East Quarter","East Quarter Corn 2015","B","3427",89.14,3.865,1468.8,"10/12/2015 2:10:40 PM",20,19.06,23.09,23.39,232.36,232.36,NA,NA,258.807909253727,140.475789345769,35177.5,0.911027374200399,124.850894632207,"24","12",24
"3464",-96.88004576,43.45219122,"East Quarter","East Quarter Corn 2015","B","3428",89.44,3.931,1468.8,"10/12/2015 2:10:41 PM",20,19.06,22.72,23.02,224.82,224.82,NA,NA,260.214906025549,140.484658187473,33389,0.864708776836817,120.799527161356,"24","12",24
"3465",-96.88003074,43.45219131,"East Quarter","East Quarter Corn 2015","B","3429",89.55,3.996,1468.8,"10/12/2015 2:10:42 PM",20,19.06,24.22,24.54,235.74,235.74,NA,NA,261.653509941218,140.494635633603,35763,0.926190661176288,126.66702487776,"24","12",24
"3466",-96.88001545,43.45219073,"East Quarter","East Quarter Corn 2015","B","3430",91.79,4.095,1468.8,"10/12/2015 2:10:43 PM",20,19.06,21.29,21.56,202.17,202.17,NA,NA,263.117974245576,140.430336535971,25742,0.666666666666667,108.629305249584,"24","12",24
"3467",-96.88000016,43.45219095,"East Quarter","East Quarter Corn 2015","B","3431",90.56,4.062,1468.9,"10/12/2015 2:10:44 PM",20,19.06,20.09,20.35,192.34,192.34,NA,NA,264.582438551294,140.454725849083,21792,0.564369512858364,103.347482671538,"24","12",24
"3468",-96.87998478,43.45219099,"East Quarter","East Quarter Corn 2015","B","3432",90.47,4.095,1468.8,"10/12/2015 2:10:45 PM",20,18.85,21.43,21.65,203.53,203.53,NA,NA,266.055522985667,140.459160269148,26261,0.680107735736669,109.360055880931,"24","12",24
"3469",-96.87996962,43.45219054,"East Quarter","East Quarter Corn 2015","B","3433",92.43,4.029,1468.8,"10/12/2015 2:10:46 PM",20,19.06,20.78,21.05,200.63,200.63,NA,NA,267.507535992171,140.409273038498,25145.5,0.651218501540932,107.801837622911,"24","12",24
"3470",-96.8799545,43.45219043,"East Quarter","East Quarter Corn 2015","B","3434",91.12,4.029,1468.8,"10/12/2015 2:10:47 PM",20,19.06,21.2,21.47,204.62,204.62,NA,NA,268.955717829475,140.39707838273,26680,0.690959003444436,109.94573101929,"24","12",24
"3471",-96.87993929,43.45219042,"East Quarter","East Quarter Corn 2015","B","3435",90.88,4.029,1468.7,"10/12/2015 2:10:48 PM",20,19.06,23.53,23.83,227.1,227.1,NA,NA,270.412519796797,140.395969777517,33973,0.879833216792272,122.024609102144,"24","12",24
"3472",-96.87992381,43.45219057,"East Quarter","East Quarter Corn 2015","B","3436",91.73,4.128,1468.7,"10/12/2015 2:10:49 PM",20,19.06,21.5,21.78,202.62,202.62,NA,NA,271.895182154167,140.412598854138,25899,0.670732654805376,108.871097737897,"24","12",24
"3473",-96.87990838,43.45219018,"East Quarter","East Quarter Corn 2015","B","3437",90.83,4.095,1468.8,"10/12/2015 2:10:50 PM",20,19.06,18.83,19.07,178.81,178.81,NA,NA,273.373055549358,140.369363254766,16551,0.4286380234636,96.0775885229165,"24","12",24
"3474",-96.87989305,43.45219054,"East Quarter","East Quarter Corn 2015","B","3438",90.41,4.095,1468.9,"10/12/2015 2:10:51 PM",20,19.06,24.16,24.47,229.46,229.46,NA,NA,274.841351022914,140.409273038498,34521.5,0.894038277264134,123.292676374187,"24","12",24
"3475",-96.87987793,43.45219082,"East Quarter","East Quarter Corn 2015","B","3439",90.25,4.029,1469,"10/12/2015 2:10:52 PM",20,19.06,22.07,22.35,213.03,213.03,NA,NA,276.289532860218,140.440313982101,29812,0.772071582109652,114.464563967546,"24","12",24
"3476",-96.87986262,43.45219027,"East Quarter","East Quarter Corn 2015","B","3440",91.28,4.062,1468.9,"10/12/2015 2:10:53 PM",20,19.56,24.46,24.93,234.23,234.23,NA,NA,277.755912750536,140.379340700896,35502.5,0.919444228627664,125.855676750309,"24","12",24
"3477",-96.87984757,43.45219011,"East Quarter","East Quarter Corn 2015","B","3441",90.32,3.996,1469,"10/12/2015 2:10:54 PM",20,19.45,21.72,22.11,211.42,211.42,NA,NA,279.197390042424,140.361603018275,29250.5,0.7575298474607,113.599484176025,"24","12",24
"3478",-96.87983252,43.45219026,"East Quarter","East Quarter Corn 2015","B","3442",90.5,4.029,1469,"10/12/2015 2:10:55 PM",20,19.22,22.16,22.49,213.86,213.86,NA,NA,280.638867334311,140.378232095683,30070.5,0.778766218631031,114.910536779324,"24","12",24
"3479",-96.87981713,43.45219034,"East Quarter","East Quarter Corn 2015","B","3443",89.55,4.095,1469,"10/12/2015 2:10:56 PM",20,18.72,23.41,23.61,222.33,222.33,NA,NA,282.112909560304,140.3871009366,32699,0.846839147437392,119.461608726022,"24","12",24
"3480",-96.87980223,43.45219037,"East Quarter","East Quarter Corn 2015","B","3444",90.3,3.964,1469.1,"10/12/2015 2:10:57 PM",20,19.22,21.87,22.2,214.63,214.63,NA,NA,283.540019969738,140.390426751452,30311,0.784994690907207,115.32427059266,"24","12",24
"3481",-96.87978687,43.45219035,"East Quarter","East Quarter Corn 2015","B","3445",90,4.095,1469.1,"10/12/2015 2:10:58 PM",20,19.16,21.11,21.41,200.48,200.48,NA,NA,285.011188819513,140.388209541813,25091.5,0.649820008805325,107.721240126807,"24","12",24
"3482",-96.87977169,43.45219013,"East Quarter","East Quarter Corn 2015","B","3446",90.11,4.062,1469.2,"10/12/2015 2:10:59 PM",20,19.22,23.39,23.74,223.99,223.99,NA,NA,286.465117410615,140.363820228701,33187,0.859477378085101,120.353554349578,"24","12",24
